unnamed_0,age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,workout_type,fat_percentage,water_intake_liters,workout_frequency_daysweek,experience_level,bmi,base_met,hr_intensity,effective_met,calories_burned_kcal
11866,33,Female,74.0,1.72,181,143,72,0.48,Cardio,30.6,2.6,2,0,24.9,7.0,0.651376147,4.559633028,162.0
11867,33,Female,67.5,1.66,195,176,68,0.76,HIIT,19.2,3.6,4,1,24.4,9.5,0.850393701,8.078740157,414.4
11868,57,Female,63.5,1.71,162,150,83,0.71,HIIT,23.2,2.6,2,0,21.7,9.5,0.848101266,8.056962025,363.2
11869,56,Female,76.8,1.53,161,127,65,0.47,Cardio,21.0,2.2,4,2,32.8,7.0,0.645833333,4.520833333,163.2
11870,23,Male,96.2,1.67,200,168,70,1.03,Mixed,10.6,4.4,5,2,34.5,8.0,0.753846154,6.030769231,597.6
11871,19,Female,72.9,1.78,192,155,70,0.62,Strength,31.1,3.3,2,0,22.9,6.0,0.696721311,4.180327869,188.9
11872,30,Female,67.6,1.57,186,157,68,0.93,Mixed,18.8,4.5,5,1,27.5,8.0,0.754237288,6.033898305,379.3
11873,26,Male,78.3,1.68,191,173,71,0.91,HIIT,23.8,3.5,2,0,27.7,9.5,0.85,8.075,575.4
11874,51,Male,63.0,1.49,166,136,65,0.65,Strength,24.3,3.5,4,1,28.2,6.0,0.702970297,4.217821782,172.7
11875,34,Male,51.5,1.55,196,164,70,0.51,Mixed,23.4,3.7,3,0,21.4,8.0,0.746031746,5.968253968,156.8
11876,44,Male,98.5,1.76,176,140,57,1.22,Strength,17.4,4.5,7,3,31.8,6.0,0.697478992,4.18487395,502.9
11877,46,Male,64.5,1.65,171,146,70,1.18,Mixed,10.9,4.6,6,3,23.7,8.0,0.752475248,6.01980198,458.2
11878,54,Male,89.1,1.86,166,134,75,0.72,Cardio,23.6,2.6,2,0,25.7,7.0,0.648351648,4.538461538,291.2
11879,39,Male,71.3,1.72,185,146,55,1.01,Strength,10.9,3.4,7,3,24.0,6.0,0.7,4.2,302.5
11880,41,Male,70.4,1.73,169,134,67,0.94,Cardio,17.7,3.6,4,1,23.4,7.0,0.656862745,4.598039216,304.3
11881,24,Male,62.1,1.57,197,160,75,0.67,Strength,21.9,3.5,4,1,25.1,6.0,0.696721311,4.180327869,173.9
11882,51,Female,51.9,1.64,167,142,66,0.93,Mixed,30.1,4.4,4,1,19.3,8.0,0.752475248,6.01980198,290.6
11883,29,Female,46.5,1.61,192,174,72,1.39,HIIT,18.0,3.7,7,2,18.0,9.5,0.85,8.075,521.9
11884,40,Male,57.3,1.57,174,146,80,0.66,Strength,24.3,3.9,2,0,23.1,6.0,0.70212766,4.212765957,159.3
11885,32,Female,62.5,1.75,187,153,74,0.61,Strength,28.6,3.5,2,0,20.5,6.0,0.699115044,4.194690265,159.9
11886,50,Male,81.7,1.77,169,154,67,0.86,HIIT,27.0,3.6,4,1,26.2,9.5,0.852941176,8.102941176,569.3
11887,30,Male,76.1,1.72,184,166,65,0.47,HIIT,26.6,2.9,3,1,25.7,9.5,0.848739496,8.06302521,288.4
11888,40,Male,61.4,1.6,189,172,71,0.58,HIIT,20.3,3.0,4,1,24.1,9.5,0.855932203,8.131355932,289.6
11889,55,Male,87.8,1.71,167,152,67,1.04,HIIT,21.8,3.6,6,2,29.9,9.5,0.85,8.075,737.3
11890,49,Female,53.1,1.49,176,133,82,0.7,Yoga,28.8,4.0,2,0,24.0,3.0,0.542553191,1.627659574,60.5
11891,52,Female,59.7,1.81,166,130,62,0.97,Cardio,15.7,3.5,6,3,18.2,7.0,0.653846154,4.576923077,265.0
11892,18,Male,55.5,1.55,203,167,58,1.26,Mixed,13.5,4.3,6,3,23.1,8.0,0.751724138,6.013793103,420.5
11893,22,Female,70.5,1.57,192,175,82,0.59,HIIT,26.3,3.1,2,0,28.7,9.5,0.845454545,8.031818182,334.1
11894,30,Female,51.5,1.69,187,138,79,0.55,Yoga,25.5,3.6,3,0,18.0,3.0,0.546296296,1.638888889,46.4
11895,22,Male,68.3,1.7,194,174,67,0.51,HIIT,22.3,2.5,3,1,23.6,9.5,0.842519685,8.003937008,278.8
11896,49,Male,73.6,1.67,172,147,70,0.79,Mixed,18.0,4.3,5,1,26.3,8.0,0.754901961,6.039215686,351.1
11897,38,Female,85.2,1.57,191,138,73,1.49,Yoga,22.0,4.2,5,1,34.6,3.0,0.550847458,1.652542373,209.8
11898,41,Female,92.7,1.79,184,157,77,0.45,Mixed,29.5,3.4,3,0,28.8,8.0,0.747663551,5.981308411,249.5
11899,35,Male,56.0,1.51,194,147,60,1.15,Cardio,16.5,3.2,5,2,24.5,7.0,0.649253731,4.544776119,292.7
11900,38,Male,61.2,1.53,186,151,71,1.03,Strength,30.1,3.8,3,1,26.1,6.0,0.695652174,4.173913043,263.1
11901,27,Female,50.2,1.67,195,176,67,1.02,HIIT,19.3,3.5,4,1,18.0,9.5,0.8515625,8.08984375,414.2
11902,41,Male,47.8,1.55,174,159,70,0.69,HIIT,17.6,2.6,3,1,19.8,9.5,0.855769231,8.129807692,268.1
11903,57,Male,86.4,1.8,165,126,55,0.75,Cardio,17.2,3.0,6,3,26.6,7.0,0.645454545,4.518181818,292.8
11904,38,Male,60.1,1.56,180,128,66,0.44,Yoga,29.6,3.5,4,1,24.6,3.0,0.543859649,1.631578947,43.1
11905,42,Female,84.8,1.84,182,138,85,0.74,Yoga,30.7,3.7,2,0,25.2,3.0,0.546391753,1.639175258,102.9
11906,40,Female,76.8,1.78,173,128,73,0.66,Yoga,24.9,3.2,3,0,24.1,3.0,0.55,1.65,83.6
11907,39,Male,78.0,1.8,180,133,76,1.01,Yoga,19.2,4.6,4,1,24.0,3.0,0.548076923,1.644230769,129.5
11908,21,Female,85.2,1.87,199,165,64,1.09,Mixed,14.6,4.3,7,2,24.4,8.0,0.748148148,5.985185185,555.8
11909,51,Male,56.4,1.69,178,138,64,0.97,Cardio,23.5,3.5,5,1,19.8,7.0,0.649122807,4.543859649,248.6
11910,23,Female,57.5,1.58,192,132,60,1.23,Yoga,19.7,4.7,6,2,23.1,3.0,0.545454545,1.636363636,115.7
11911,45,Female,53.0,1.67,181,145,61,0.87,Strength,8.1,3.6,5,2,19.0,6.0,0.7,4.2,193.7
11912,48,Female,56.7,1.62,176,144,85,0.34,Cardio,27.9,2.3,3,0,21.5,7.0,0.648351648,4.538461538,87.5
11913,52,Male,74.5,1.61,167,141,64,0.96,Mixed,16.3,4.0,5,2,28.8,8.0,0.747572816,5.980582524,427.7
11914,56,Male,66.9,1.7,166,136,66,1.17,Strength,11.9,4.0,6,2,23.3,6.0,0.7,4.2,328.7
11915,59,Male,71.7,1.65,160,119,68,1.34,Yoga,15.0,4.6,4,2,26.4,3.0,0.554347826,1.663043478,159.8
11916,40,Female,63.0,1.6,180,145,63,1.52,Strength,15.0,4.1,7,3,24.5,6.0,0.700854701,4.205128205,402.7
11917,23,Male,61.6,1.66,201,183,79,1.03,HIIT,26.0,3.9,2,0,22.5,9.5,0.852459016,8.098360656,513.8
11918,33,Male,60.1,1.73,200,160,67,0.95,Strength,18.4,3.9,3,1,20.0,6.0,0.69924812,4.195488722,239.5
11919,19,Male,70.6,1.78,205,185,69,0.58,HIIT,27.3,3.1,3,0,22.4,9.5,0.852941176,8.102941176,331.8
11920,41,Male,57.1,1.52,180,153,70,0.86,Mixed,34.6,4.3,2,0,24.7,8.0,0.754545455,6.036363636,296.4
11921,34,Female,71.6,1.65,193,162,67,0.72,Mixed,31.9,4.1,3,0,26.3,8.0,0.753968254,6.031746032,310.9
11922,18,Male,68.0,1.67,195,147,57,1.09,Cardio,11.0,3.0,7,3,24.5,7.0,0.652173913,4.565217391,338.4
11923,23,Male,64.9,1.56,195,153,56,0.73,Strength,26.1,3.3,3,0,26.6,6.0,0.697841727,4.18705036,198.4
11924,22,Female,50.1,1.67,198,144,79,0.75,Yoga,34.5,3.7,2,0,18.0,3.0,0.546218487,1.638655462,61.6
11925,46,Male,78.9,1.69,169,154,73,0.77,HIIT,25.6,3.4,3,1,27.5,9.5,0.84375,8.015625,487.0
11926,29,Female,58.4,1.73,188,143,60,1.14,Cardio,19.3,3.5,4,2,19.5,7.0,0.6484375,4.5390625,302.2
11927,56,Female,79.6,1.69,156,141,58,0.91,HIIT,22.0,3.1,5,2,27.9,9.5,0.846938776,8.045918367,582.8
11928,20,Female,65.9,1.59,194,177,83,0.96,HIIT,33.0,3.4,3,0,26.0,9.5,0.846846847,8.045045045,509.0
11929,18,Male,63.7,1.88,201,163,75,0.95,Strength,23.2,4.3,4,1,18.0,6.0,0.698412698,4.19047619,253.6
11930,44,Female,83.8,1.76,171,157,74,0.88,HIIT,25.9,4.0,2,0,26.9,9.5,0.855670103,8.128865979,599.5
11931,41,Female,84.3,1.74,181,162,57,1.5,HIIT,19.5,4.3,6,3,28.0,9.5,0.846774194,8.044354839,1017.2
11932,36,Female,92.0,1.78,185,129,60,1.04,Yoga,20.4,3.8,5,3,29.0,3.0,0.552,1.656,158.4
11933,25,Male,60.8,1.7,197,158,68,0.71,Strength,22.5,3.4,2,0,20.9,6.0,0.697674419,4.186046512,180.7
11934,19,Female,80.9,1.81,198,139,66,1.26,Yoga,16.7,4.3,4,2,24.7,3.0,0.553030303,1.659090909,169.1
11935,47,Female,76.1,1.69,178,137,59,1.12,Cardio,20.7,3.1,5,2,26.8,7.0,0.655462185,4.588235294,391.1
11936,47,Female,76.1,1.68,176,147,63,0.55,Mixed,31.8,3.4,3,0,26.9,8.0,0.743362832,5.946902655,248.9
11937,56,Male,77.9,1.74,165,149,61,0.94,HIIT,11.8,3.6,7,2,25.6,9.5,0.846153846,8.038461538,588.6
11938,49,Female,75.3,1.84,172,141,70,0.32,Strength,34.2,3.0,2,0,22.3,6.0,0.696078431,4.176470588,100.6
11939,18,Female,93.7,1.83,201,172,84,0.84,Mixed,22.7,4.1,2,0,28.0,8.0,0.752136752,6.017094017,473.6
11940,55,Male,84.6,1.74,172,156,68,1.07,HIIT,11.3,3.4,6,3,28.0,9.5,0.846153846,8.038461538,727.7
11941,30,Male,70.1,1.73,196,176,64,1.25,HIIT,19.8,3.5,4,1,23.4,9.5,0.848484848,8.060606061,706.3
11942,28,Male,63.9,1.75,190,159,64,0.59,Mixed,12.6,4.0,6,2,20.9,8.0,0.753968254,6.031746032,227.4
11943,27,Female,66.7,1.78,194,149,67,0.42,Cardio,22.3,2.2,5,1,21.1,7.0,0.645669291,4.519685039,126.6
11944,43,Female,96.5,1.81,175,134,84,0.42,Yoga,26.0,3.1,2,0,29.5,3.0,0.549450549,1.648351648,66.8
11945,37,Female,76.3,1.66,195,135,61,0.44,Yoga,26.4,3.5,4,1,27.8,3.0,0.552238806,1.656716418,55.6
11946,34,Female,78.5,1.81,185,154,62,1.19,Mixed,24.6,5.0,7,3,23.9,8.0,0.74796748,5.983739837,559.0
11947,34,Male,68.2,1.71,192,159,81,0.58,Strength,22.7,2.8,3,0,23.2,6.0,0.702702703,4.216216216,166.8
11948,21,Female,54.8,1.75,205,159,72,0.75,Cardio,32.1,2.8,3,0,18.0,7.0,0.654135338,4.578947368,188.2
11949,22,Male,78.2,1.82,200,156,75,0.25,Cardio,23.6,2.0,3,0,23.7,7.0,0.648,4.536,88.7
11950,40,Female,59.2,1.75,171,149,80,0.42,Mixed,20.7,4.1,2,0,19.2,8.0,0.758241758,6.065934066,150.8
11951,27,Female,77.3,1.77,201,168,69,1.0,Mixed,31.9,4.3,3,0,24.6,8.0,0.75,6.0,463.8
11952,45,Female,77.4,1.64,172,126,68,1.06,Yoga,18.5,3.9,4,2,28.7,3.0,0.557692308,1.673076923,137.3
11953,50,Male,67.2,1.83,167,137,67,0.86,Strength,26.3,4.3,2,0,20.1,6.0,0.7,4.2,242.7
11954,43,Male,76.4,1.75,186,128,57,1.25,Yoga,19.6,4.5,7,2,25.0,3.0,0.550387597,1.651162791,157.7
11955,46,Male,80.2,1.69,167,144,74,0.77,Mixed,22.6,4.2,3,1,28.0,8.0,0.752688172,6.021505376,371.9
11956,44,Male,79.7,1.79,183,154,65,0.9,Mixed,21.5,4.4,3,1,24.9,8.0,0.754237288,6.033898305,432.8
11957,35,Female,79.1,1.9,184,144,71,1.06,Cardio,26.1,3.6,4,1,21.9,7.0,0.646017699,4.522123894,379.2
11958,57,Female,58.7,1.56,154,125,59,1.22,Strength,21.6,3.6,4,2,24.0,6.0,0.694736842,4.168421053,298.5
11959,27,Female,71.2,1.6,197,165,66,0.69,Mixed,19.8,4.1,7,2,27.8,8.0,0.755725191,6.045801527,297.0
11960,59,Female,90.4,1.9,150,119,62,0.52,Cardio,24.7,2.5,4,1,25.1,7.0,0.647727273,4.534090909,213.1
11961,22,Female,71.2,1.72,198,141,71,0.86,Yoga,20.1,3.6,7,2,24.0,3.0,0.551181102,1.653543307,101.2
11962,27,Male,82.6,1.7,185,137,79,0.63,Yoga,26.7,3.3,3,0,28.6,3.0,0.547169811,1.641509434,85.4
11963,38,Male,72.5,1.67,180,141,67,0.84,Cardio,19.9,2.7,3,1,26.1,7.0,0.654867257,4.584070796,279.2
11964,41,Female,62.2,1.8,182,164,61,0.79,HIIT,17.8,3.0,4,1,19.2,9.5,0.851239669,8.08677686,397.4
11965,55,Female,95.8,1.9,167,125,74,0.65,Yoga,27.2,4.0,2,0,26.5,3.0,0.548387097,1.64516129,102.4
11966,20,Female,72.4,1.61,201,181,68,0.92,HIIT,22.1,3.1,5,1,27.8,9.5,0.84962406,8.071428571,537.6
11967,57,Female,53.2,1.67,168,133,67,1.06,Cardio,25.4,3.0,5,1,19.1,7.0,0.653465347,4.574257426,258.0
11968,48,Male,48.7,1.64,172,143,75,0.85,Strength,18.8,3.4,3,1,18.0,6.0,0.701030928,4.206185567,174.1
11969,58,Female,61.0,1.75,161,141,81,0.52,Mixed,30.8,3.8,2,0,19.8,8.0,0.75,6.0,190.3
11970,54,Female,76.6,1.8,167,125,72,0.66,Yoga,34.4,3.4,3,1,23.6,3.0,0.557894737,1.673684211,84.6
11971,19,Female,95.1,1.84,198,166,72,0.84,Mixed,21.4,4.4,6,2,28.0,8.0,0.746031746,5.968253968,476.8
11972,19,Female,63.1,1.76,205,183,56,0.76,HIIT,20.1,3.0,3,1,20.4,9.5,0.852348993,8.097315436,388.3
11973,56,Male,94.7,1.9,164,121,68,0.96,Yoga,25.0,4.6,5,1,26.2,3.0,0.552083333,1.65625,150.6
11974,59,Female,47.4,1.62,165,133,58,1.12,Strength,12.5,4.2,7,3,18.0,6.0,0.700934579,4.205607477,223.3
11975,51,Male,63.0,1.6,168,137,64,1.42,Strength,8.0,4.3,6,3,24.7,6.0,0.701923077,4.211538462,376.8
11976,59,Male,74.7,1.83,163,132,58,1.08,Strength,11.9,3.7,6,3,22.4,6.0,0.704761905,4.228571429,341.1
11977,37,Female,92.8,1.69,186,154,78,0.49,Strength,29.5,3.1,3,0,32.4,6.0,0.703703704,4.222222222,192.0
11978,50,Female,42.8,1.54,160,137,68,0.43,Mixed,20.0,4.2,4,1,18.0,8.0,0.75,6.0,110.4
11979,21,Female,65.1,1.65,192,162,72,0.36,Mixed,27.4,3.6,2,0,23.9,8.0,0.75,6.0,140.6
11980,28,Female,52.4,1.71,189,172,74,0.64,HIIT,23.2,3.2,4,1,18.0,9.5,0.852173913,8.095652174,271.5
11981,59,Female,56.9,1.62,160,137,65,0.73,Mixed,25.5,4.8,4,2,21.8,8.0,0.757894737,6.063157895,251.8
11982,22,Male,44.9,1.58,204,184,72,0.84,HIIT,19.1,3.4,3,1,18.0,9.5,0.848484848,8.060606061,304.0
11983,42,Male,91.4,1.66,180,151,64,0.81,Mixed,23.8,4.3,5,1,33.2,8.0,0.75,6.0,444.2
11984,54,Male,55.9,1.57,169,154,68,0.82,HIIT,20.9,3.6,5,2,22.6,9.5,0.851485149,8.089108911,370.8
11985,51,Male,70.4,1.74,177,136,60,0.81,Cardio,17.8,2.8,6,2,23.2,7.0,0.64957265,4.547008547,259.3
11986,26,Male,52.6,1.49,201,163,74,1.11,Strength,13.1,4.3,5,2,23.8,6.0,0.700787402,4.204724409,245.5
11987,23,Female,55.5,1.69,192,132,59,1.25,Yoga,16.9,4.2,5,3,19.5,3.0,0.54887218,1.646616541,114.2
11988,35,Female,84.7,1.73,191,159,63,1.01,Mixed,21.6,4.3,6,2,28.2,8.0,0.75,6.0,513.3
11989,31,Male,74.2,1.67,190,155,74,0.72,Strength,15.3,3.1,3,1,26.6,6.0,0.698275862,4.189655172,223.8
11990,36,Female,88.6,1.79,181,155,75,0.82,Mixed,24.2,3.9,2,0,27.7,8.0,0.754716981,6.037735849,438.7
11991,31,Female,45.5,1.54,188,171,79,0.48,HIIT,23.0,3.4,3,0,19.1,9.5,0.844036697,8.018348624,175.1
11992,57,Male,74.0,1.61,160,137,69,0.71,Mixed,15.2,4.3,5,1,28.5,8.0,0.747252747,5.978021978,314.1
11993,34,Male,76.2,1.65,187,151,69,0.74,Strength,8.8,3.0,5,2,28.1,6.0,0.694915254,4.169491525,235.1
11994,52,Male,70.8,1.75,168,140,75,0.82,Strength,28.1,3.6,3,0,23.1,6.0,0.698924731,4.193548387,243.5
11995,46,Female,79.9,1.7,180,152,69,1.2,Mixed,16.8,4.4,5,2,27.6,8.0,0.747747748,5.981981982,573.6
11996,59,Male,90.0,1.89,171,126,71,1.07,Yoga,10.5,4.1,7,2,25.1,3.0,0.55,1.65,158.9
11997,34,Male,46.0,1.6,184,129,62,0.9,Yoga,17.5,4.6,4,1,18.0,3.0,0.549180328,1.647540984,68.2
11998,25,Female,55.2,1.54,189,148,72,0.58,Cardio,26.4,2.6,3,1,23.3,7.0,0.64957265,4.547008547,145.6
11999,18,Female,76.3,1.86,205,163,84,0.27,Cardio,30.1,2.4,2,0,22.1,7.0,0.652892562,4.570247934,94.2
12000,53,Male,57.5,1.54,172,139,78,0.59,Cardio,30.0,3.4,2,0,24.3,7.0,0.64893617,4.542553191,154.1
12001,24,Female,85.8,1.75,198,181,85,1.06,HIIT,28.0,4.0,2,0,28.1,9.5,0.849557522,8.07079646,734.0
12002,22,Male,45.1,1.58,190,132,60,0.97,Yoga,16.8,3.8,5,2,18.0,3.0,0.553846154,1.661538462,72.7
12003,41,Female,48.2,1.47,175,139,71,0.5,Cardio,25.2,2.8,4,1,22.2,7.0,0.653846154,4.576923077,110.3
12004,45,Male,55.9,1.64,176,132,77,1.18,Yoga,27.2,4.3,3,0,20.7,3.0,0.555555556,1.666666667,109.9
12005,34,Female,65.4,1.77,183,155,72,0.76,Mixed,25.2,4.1,3,0,20.9,8.0,0.747747748,5.981981982,297.3
12006,54,Female,50.3,1.56,161,137,64,0.73,Mixed,27.2,4.4,4,1,20.7,8.0,0.75257732,6.020618557,221.1
12007,37,Female,73.3,1.74,194,164,76,0.87,Mixed,23.8,4.4,7,2,24.3,8.0,0.745762712,5.966101695,380.5
12008,20,Male,80.5,1.76,195,158,71,1.01,Strength,19.1,4.0,6,2,26.1,6.0,0.701612903,4.209677419,342.3
12009,54,Male,61.2,1.55,172,130,78,0.31,Yoga,19.1,3.0,2,0,25.4,3.0,0.553191489,1.659574468,31.5
12010,43,Male,68.0,1.66,179,149,60,1.32,Mixed,15.9,5.2,7,3,24.7,8.0,0.74789916,5.983193277,537.1
12011,32,Female,89.5,1.84,191,149,71,0.7,Cardio,22.8,2.7,3,1,26.5,7.0,0.65,4.55,285.1
12012,25,Female,102.1,1.75,201,170,78,0.84,Mixed,29.8,4.2,3,0,33.5,8.0,0.74796748,5.983739837,513.2
12013,30,Female,67.1,1.65,187,137,77,0.85,Yoga,19.7,3.9,5,1,24.5,3.0,0.545454545,1.636363636,93.3
12014,20,Male,83.2,1.72,199,179,71,0.27,HIIT,25.2,2.3,2,0,28.1,9.5,0.84375,8.015625,180.1
12015,18,Female,72.3,1.61,204,171,71,0.57,Mixed,28.7,3.8,5,1,27.9,8.0,0.751879699,6.015037594,247.9
12016,26,Male,99.8,1.79,185,148,63,0.79,Strength,14.5,3.8,5,2,31.1,6.0,0.696721311,4.180327869,329.6
12017,48,Male,84.2,1.79,180,146,65,0.25,Strength,13.7,2.6,5,1,26.2,6.0,0.704347826,4.226086957,89.0
12018,58,Male,59.0,1.69,163,115,57,1.06,Yoga,9.0,3.7,7,3,20.6,3.0,0.547169811,1.641509434,102.7
12019,43,Male,73.1,1.7,172,127,71,0.99,Yoga,26.0,3.7,4,1,25.2,3.0,0.554455446,1.663366337,120.4
12020,34,Male,62.4,1.58,191,145,59,1.39,Cardio,8.0,3.8,7,3,25.0,7.0,0.651515152,4.560606061,395.6
12021,51,Female,65.1,1.54,169,133,65,1.01,Cardio,21.3,3.8,4,2,27.3,7.0,0.653846154,4.576923077,300.9
12022,26,Female,55.3,1.64,190,157,79,0.89,Strength,34.2,3.2,3,0,20.5,6.0,0.702702703,4.216216216,207.5
12023,30,Female,81.2,1.67,195,166,81,0.49,Mixed,29.7,3.7,3,0,29.1,8.0,0.745614035,5.964912281,237.3
12024,22,Female,76.6,1.79,186,149,78,0.82,Cardio,25.4,3.1,5,2,24.0,7.0,0.657407407,4.601851852,289.1
12025,58,Female,85.9,1.77,164,133,74,0.48,Cardio,26.0,2.5,3,1,27.4,7.0,0.655555556,4.588888889,189.2
12026,30,Female,72.8,1.7,197,153,72,1.02,Cardio,24.9,3.1,3,0,25.2,7.0,0.648,4.536,336.8
12027,18,Male,79.3,1.8,198,152,66,1.01,Cardio,16.8,3.1,7,3,24.5,7.0,0.651515152,4.560606061,365.3
12028,42,Female,62.7,1.59,172,132,58,1.05,Cardio,15.8,3.4,6,3,24.9,7.0,0.649122807,4.543859649,299.1
12029,21,Male,85.3,1.79,201,166,62,1.14,Mixed,16.6,4.6,4,2,26.7,8.0,0.748201439,5.985611511,582.1
12030,53,Male,81.6,1.6,164,149,68,0.98,HIIT,18.2,3.8,7,2,31.8,9.5,0.84375,8.015625,641.0
12031,27,Male,58.6,1.8,204,161,82,0.25,Cardio,30.4,2.9,2,0,18.0,7.0,0.647540984,4.532786885,66.4
12032,45,Male,73.7,1.68,172,127,72,0.72,Yoga,23.3,3.9,3,0,26.2,3.0,0.55,1.65,87.6
12033,23,Male,53.0,1.48,196,177,67,0.92,HIIT,21.4,3.6,6,2,24.2,9.5,0.852713178,8.100775194,395.0
12034,44,Female,71.6,1.75,179,147,72,0.99,Strength,23.7,4.3,4,1,23.3,6.0,0.700934579,4.205607477,298.1
12035,29,Female,55.8,1.76,182,154,70,0.34,Mixed,30.7,3.2,2,0,18.0,8.0,0.75,6.0,113.8
12036,20,Female,70.3,1.63,200,150,58,0.98,Cardio,18.7,3.2,6,2,26.3,7.0,0.647887324,4.535211268,312.4
12037,50,Male,63.4,1.64,176,142,63,0.61,Strength,22.6,3.1,5,1,23.5,6.0,0.699115044,4.194690265,162.2
12038,27,Female,57.2,1.66,193,174,71,0.99,HIIT,17.3,3.7,6,2,20.7,9.5,0.844262295,8.020491803,454.2
12039,48,Female,53.5,1.49,166,151,68,0.68,HIIT,26.6,3.2,4,1,24.2,9.5,0.846938776,8.045918367,292.7
12040,32,Male,48.0,1.45,186,157,72,0.54,Mixed,25.2,4.2,3,0,22.8,8.0,0.745614035,5.964912281,154.6
12041,24,Male,59.0,1.81,186,158,72,0.8,Mixed,20.9,4.1,3,1,18.0,8.0,0.754385965,6.035087719,284.9
12042,53,Female,62.2,1.6,166,133,72,0.88,Cardio,23.9,2.8,5,2,24.4,7.0,0.64893617,4.542553191,248.6
12043,31,Male,91.6,1.87,195,138,69,0.78,Yoga,26.7,4.1,2,0,26.3,3.0,0.547619048,1.642857143,117.4
12044,31,Male,72.0,1.82,186,153,55,1.2,Mixed,12.1,4.9,7,3,21.8,8.0,0.748091603,5.984732824,517.1
12045,20,Male,84.5,1.84,203,185,82,0.39,HIIT,25.4,2.9,2,0,25.0,9.5,0.851239669,8.08677686,266.5
12046,20,Female,63.7,1.61,193,157,73,0.86,Strength,24.6,3.4,4,1,24.4,6.0,0.7,4.2,230.1
12047,39,Male,65.0,1.52,190,153,65,0.84,Strength,16.1,3.5,4,1,28.2,6.0,0.704,4.224,230.6
12048,36,Male,58.2,1.57,190,155,73,0.68,Strength,23.5,3.4,3,0,23.6,6.0,0.700854701,4.205128205,166.4
12049,52,Male,72.8,1.64,166,140,65,1.09,Mixed,14.4,3.9,5,1,27.2,8.0,0.742574257,5.940594059,471.4
12050,29,Male,47.8,1.45,184,144,68,0.98,Cardio,17.7,2.8,7,2,22.7,7.0,0.655172414,4.586206897,214.8
12051,22,Male,84.9,1.63,195,177,70,1.15,HIIT,16.5,3.8,7,2,31.9,9.5,0.856,8.132,794.0
12052,27,Female,61.3,1.66,194,162,63,0.98,Mixed,19.9,4.8,5,3,22.3,8.0,0.755725191,6.045801527,363.2
12053,58,Female,51.1,1.55,167,141,61,1.35,Mixed,17.2,4.7,7,3,21.3,8.0,0.754716981,6.037735849,416.5
12054,50,Male,58.6,1.58,159,116,62,0.88,Yoga,16.7,3.6,5,3,23.6,3.0,0.556701031,1.670103093,86.1
12055,30,Male,58.0,1.66,196,157,66,0.44,Strength,21.3,3.3,3,1,21.1,6.0,0.7,4.2,107.2
12056,52,Female,55.9,1.72,169,154,68,0.48,HIIT,20.7,2.5,5,1,19.0,9.5,0.851485149,8.089108911,217.0
12057,49,Female,68.1,1.59,165,138,75,0.25,Strength,28.6,2.6,2,0,26.9,6.0,0.7,4.2,71.5
12058,28,Male,52.6,1.71,179,142,74,1.0,Cardio,31.6,3.3,2,0,18.0,7.0,0.647619048,4.533333333,238.5
12059,55,Male,60.6,1.69,166,134,75,0.59,Cardio,24.1,2.6,2,0,21.1,7.0,0.648351648,4.538461538,162.3
12060,41,Female,52.9,1.68,180,149,57,0.77,Mixed,23.9,4.0,4,2,18.6,8.0,0.74796748,5.983739837,243.7
12061,52,Male,64.1,1.61,165,131,69,0.89,Cardio,16.0,3.0,4,2,24.6,7.0,0.645833333,4.520833333,257.9
12062,36,Male,43.1,1.55,189,171,70,0.89,HIIT,24.7,3.6,2,0,18.0,9.5,0.848739496,8.06302521,309.3
12063,23,Female,89.6,1.85,205,168,55,1.18,Mixed,12.9,4.9,7,3,26.2,8.0,0.753333333,6.026666667,637.2
12064,57,Female,80.9,1.74,161,147,66,0.89,HIIT,31.2,3.1,4,1,26.6,9.5,0.852631579,8.1,583.2
12065,59,Female,57.1,1.78,157,132,74,0.46,Strength,22.4,2.9,3,0,18.0,6.0,0.698795181,4.192771084,110.1
12066,52,Female,69.2,1.67,177,145,85,0.25,Cardio,31.2,2.1,3,0,24.8,7.0,0.652173913,4.565217391,79.0
12067,21,Male,72.1,1.66,198,154,73,0.57,Cardio,23.2,2.9,2,0,26.1,7.0,0.648,4.536,186.4
12068,50,Male,83.0,1.73,173,149,76,0.57,Mixed,24.9,3.6,3,0,27.8,8.0,0.75257732,6.020618557,284.8
12069,30,Male,40.6,1.5,187,149,62,1.53,Strength,12.5,4.1,7,3,18.1,6.0,0.696,4.176,259.4
12070,53,Male,44.3,1.57,173,132,57,0.73,Cardio,15.8,2.8,4,2,18.0,7.0,0.646551724,4.525862069,146.4
12071,36,Female,76.8,1.6,178,142,74,0.62,Cardio,21.3,2.5,2,0,30.0,7.0,0.653846154,4.576923077,217.9
12072,29,Female,55.3,1.63,192,174,74,0.7,HIIT,24.8,3.2,2,0,20.7,9.5,0.847457627,8.050847458,311.6
12073,28,Male,55.5,1.59,193,150,70,0.86,Cardio,16.6,3.0,3,1,21.9,7.0,0.650406504,4.552845528,217.3
12074,23,Male,77.9,1.71,196,163,62,1.16,Mixed,12.5,4.8,7,3,26.5,8.0,0.753731343,6.029850746,544.9
